Date,Sales,Profit,TotalQuantity,NumOrders,NumCustomers,NumProducts,AvgOrderValue,Year,Month,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,IsWeekend,DayName,MonthName,DayOfYear,Sales_Lag1,Sales_Lag7,Sales_Lag14,Sales_Lag30,Sales_RollingMean7,Sales_RollingStd7,Sales_RollingMin7,Sales_RollingMax7,Sales_RollingMean14,Sales_RollingStd14,Sales_RollingMin14,Sales_RollingMax14,Sales_RollingMean30,Sales_RollingStd30,Sales_RollingMin30,Sales_RollingMax30,Sales_ExpandingMean,Sales_PctChange,Trend,Sin_DayOfYear,Cos_DayOfYear,Sin_DayOfWeek,Cos_DayOfWeek
2017-04-13,1345.8239999999998,268.2204,17,3,3,4,336.45599999999996,2017,4,3,13,15,2,0,Thursday,April,103,69.66,114.41999999999999,656.407,49.616,1784.3927857142849,2149.3282202616415,69.66,6401.93,1801.652592857143,2259.9328236851497,0.0,6401.93,2109.192343333333,2971.723231950337,0.0,14816.068,1426.3764334168757,18.319896640826872,1196,0.9798567700958665,-0.1997015525660636,0.43388373911755823,-0.900968867902419
2017-04-14,652.93,33.600500000000004,30,5,5,8,81.61625,2017,4,4,14,15,2,0,Friday,April,104,1345.8239999999998,1971.2905,4981.010799999999,0.0,1596.0555714285706,2187.6414897607283,69.66,6401.93,1492.5039642857141,2080.4599624704197,0.0,6401.93,2130.9566766666667,2958.102998471164,0.0,14816.068,1425.7308186978298,-0.5148474094681028,1197,0.9762766110869321,-0.21652708524481437,-0.433883739117558,-0.9009688679024191
2017-04-15,332.338,109.8951,19,6,6,6,55.38966666666667,2017,4,5,15,15,2,1,Saturday,April,105,652.93,6401.93,5972.988,2014.381,728.9709999999992,570.4318868789281,69.66,1626.71,1089.6003928571429,1647.064693535124,0.0,6401.93,2074.8885766666667,2976.273748984274,0.0,14816.068,1424.818898081735,-0.4910051613496086,1198,0.9724075561219968,-0.23328854407545518,-0.9749279121818236,-0.2225209339563146
2017-04-16,944.429,-45.439,30,6,6,10,94.4429,2017,4,6,16,15,2,1,Sunday,April,106,332.338,1626.71,822.97,542.746,631.5022857142849,433.27070275617035,69.66,1345.8239999999998,1098.2760357142856,1645.8716791034499,0.0,6401.93,2088.27801,2970.040386985284,0.0,14816.068,1424.4185731666666,1.8417725327828895,1199,0.9682507501166718,-0.2499809690726521,-0.7818314824680299,0.6234898018587334
2017-04-17,3431.4590000000003,-3403.495,61,4,4,13,263.95838461538466,2017,4,0,17,16,2,0,Monday,April,107,944.429,755.529,32.528,1027.758,1013.7779999999992,1149.4761803454594,69.66,3431.4590000000003,1341.0568214285715,1725.33932723633,0.0,6401.93,2168.4013766666667,2972.8651973863252,0.0,14816.068,1426.089714238135,2.6333689456804064,1200,0.9638074231367307,-0.26659942067929354,0.0,1.0
2017-04-18,0.0,0.0,0,0,0,0,0.0,2017,4,1,18,16,2,0,Tuesday,April,108,3431.4590000000003,319.806,808.47,2166.248,968.0914285714279,1187.3858395601123,0.0,3431.4590000000003,1283.3089642857142,1757.761745237927,0.0,6401.93,2096.1931099999997,2999.111568753739,0.0,14816.068,1424.9032835274543,-1.0,1201,0.9590788900341131,-0.28313898122818354,0.7818314824680298,0.6234898018587336
2017-04-19,0.0,0.0,0,0,0,0,0.0,2017,4,2,19,16,2,0,Wednesday,April,109,0.0,69.66,0.0,899.568,958.1399999999992,1196.427986246388,0.0,3431.4590000000003,1283.3089642857142,1757.761745237927,0.0,6401.93,2066.2075099999997,3015.937983375533,0.0,14816.068,1423.718825270158,,1202,0.9540665500578387,-0.2995947563972602,0.9749279121818236,-0.22252093395631434
2017-04-20,2033.24,22.754300000000008,44,5,5,13,156.40307692307692,2017,4,3,20,16,2,0,Thursday,April,110,0.0,1345.8239999999998,114.41999999999999,3332.636,1056.3422857142848,1260.0710867082691,0.0,3431.4590000000003,1420.3675357142856,1734.2599177204902,0.0,6401.93,2022.89431,3006.438724981916,0.0,14816.068,1424.2250720930233,0.0,1203,0.9487718864399473,-0.31596187665790293,0.43388373911755823,-0.900968867902419
2017-04-21,1254.564,27.60410000000001,30,5,5,8,156.8205,2017,4,4,21,16,2,0,Friday,April,111,2033.24,652.93,1971.2905,0.0,1142.2899999999993,1248.4334296737331,0.0,3431.4590000000003,1369.1727857142857,1727.310694840762,0.0,6401.93,2064.7131099999997,2985.9862699171995,0.0,14816.068,1424.0842745228217,-0.3829729889240817,1204,0.9431964659565866,-0.33223549871590435,-0.433883739117558,-0.9009688679024191
2017-04-22,947.692,93.973,8,3,3,3,315.89733333333334,2017,4,5,22,16,2,1,Saturday,April,112,1254.564,332.338,6401.93,14816.068,1230.1977142857136,1202.7238492719314,0.0,3431.4590000000003,979.5843571428571,940.9864683876866,0.0,3431.4590000000003,1602.43391,1769.5404525855786,0.0,6401.93,1423.689256053068,-0.24460450004941958,1205,0.9373419384643772,-0.3484108069446808,-0.9749279121818236,-0.2225209339563146
2017-04-23,1199.222,199.3172,56,7,7,15,79.94813333333333,2017,4,6,23,16,2,1,Sunday,April,113,947.692,944.429,1626.71,1257.298,1266.5967142857135,1196.4732530823628,0.0,3431.4590000000003,949.0495,925.1751497153136,0.0,3431.4590000000003,1600.4980433333333,1769.9627660935487,0.0,6401.93,1423.5032848384424,0.2654132355237777,1206,0.9312100364121947,-0.3644830148102912,-0.7818314824680299,0.6234898018587334
2017-04-24,928.558,-12.036100000000001,27,6,6,9,103.17311111111111,2017,4,0,24,17,2,0,Monday,April,114,1199.222,3431.4590000000003,755.529,3567.026,909.0394285714277,721.341394015949,0.0,2033.24,961.4087142857143,923.5453828598681,0.0,3431.4590000000003,1512.5491100000002,1734.0653686383748,0.0,6401.93,1423.0935619205297,-0.2256996619474959,1207,0.9248025743285089,-0.38044736628785164,0.0,1.0
2017-04-25,678.113,104.5849,36,6,6,8,84.764125,2017,4,1,25,17,2,0,Tuesday,April,115,928.558,0.0,319.806,3252.88,1005.9127142857135,616.8851512025219,0.0,2033.24,987.0020714285714,909.2516409054043,0.0,3431.4590000000003,1426.7235433333333,1708.4884381632896,0.0,6401.93,1422.4773662531018,-0.2697139004779453,1208,0.9181214482844364,-0.39629913726891813,0.7818314824680298,0.6234898018587336
2017-04-26,61.608000000000004,27.162300000000002,12,2,2,3,20.536,2017,4,2,26,17,2,0,Wednesday,April,116,678.113,0.0,69.66,2933.516,1014.7138571428565,600.3599645901862,61.608000000000004,2033.24,986.4269285714284,909.8788670321077,0.0,3431.4590000000003,1330.9932766666668,1701.5939583863612,0.0,6401.93,1421.3526808264464,-0.9091478853819349,1209,0.9111686353326631,-0.41203363695942635,0.9749279121818236,-0.22252093395631434
2017-04-27,576.5756,60.020599999999995,24,3,3,6,96.09593333333333,2017,4,3,27,17,2,0,Thursday,April,117,61.608000000000004,2033.24,1345.8239999999998,1504.702,806.6189428571422,411.1037374605219,61.608000000000004,1254.564,931.4806142857143,909.7327873511232,0.0,3431.4590000000003,1300.05573,1706.7563037748907,0.0,6401.93,1420.6550944673822,8.358778080768731,1210,0.9039461929224011,-0.42764620926777464,0.43388373911755823,-0.900968867902419
2017-04-28,795.296,91.36720000000001,8,3,3,4,198.824,2017,4,4,28,17,2,0,Friday,April,118,576.5756,1254.564,652.93,81.4,741.0092285714278,361.3351837928592,61.608000000000004,1199.222,941.6496142857143,907.1717147925943,0.0,3431.4590000000003,1323.8522633333334,1694.1091411386021,0.0,6401.93,1420.1391216171617,0.3793438362636228,1211,0.8964562582905575,-0.44313223418263453,-0.433883739117558,-0.9009688679024191
2017-04-29,1053.26,-67.4841,6,2,2,2,526.63,2017,4,5,29,17,2,1,Saturday,April,119,795.296,947.692,332.338,656.407,756.0903714285706,373.4008972589907,61.608000000000004,1199.222,993.144042857143,890.2272626875342,0.0,3431.4590000000003,1337.0806966666667,1690.262731368726,0.0,6401.93,1419.8366656224237,0.32436225003017727,1212,0.8887010478292915,-0.45848712914008766,-0.9749279121818236,-0.2225209339563146
2017-04-30,1390.1260000000002,-68.12500000000001,68,12,12,18,77.22922222222223,2017,4,6,30,17,2,1,Sunday,April,120,1053.26,1199.222,944.429,4981.010799999999,783.3623714285707,415.73200193805064,61.608000000000004,1390.1260000000002,1024.9795428571429,896.2997464821136,0.0,3431.4590000000003,1217.3845366666667,1544.148320274971,0.0,6401.93,1419.8121922570017,0.3198317604390182,1213,0.8806828564301475,-0.47370635037968,-0.7818314824680299,0.6234898018587334
2017-05-01,4108.37,-453.8578,21,3,3,6,684.7283333333334,2017,5,0,1,18,2,0,Monday,May,121,1390.1260000000002,928.558,3431.4590000000003,5972.988,1237.6212285714278,1330.8602968922844,61.608000000000004,4108.37,1073.3303285714285,1042.445948309556,0.0,4108.37,1155.2306033333334,1374.3157083599815,0.0,6401.93,1422.024997037037,1.9553939714817212,1214,0.8724040568049612,-0.48878539428899265,0.0,1.0
2017-05-02,399.11,110.3944,20,3,3,5,79.822,2017,5,1,2,18,2,0,Tuesday,May,122,4108.37,678.113,0.0,822.97,1197.7636571428563,1354.37968701944,61.608000000000004,4108.37,1101.8381857142856,1015.9562946109347,0.0,4108.37,1141.1019366666667,1380.0162293237256,0.0,6401.93,1421.1837840460526,-0.9028544167151449,1215,0.8638670987837349,-0.503719798736334,0.7818314824680298,0.6234898018587336
2017-05-03,1386.346,-80.1002,39,3,3,9,154.03844444444445,2017,5,2,3,18,2,0,Wednesday,May,123,399.11,61.608000000000004,0.0,32.528,1387.011942857142,1258.3107225512342,399.11,4108.37,1200.8629,966.6670851481582,61.608000000000004,4108.37,1186.2292033333333,1364.5640124021527,0.0,6401.93,1421.155158093673,2.4735937460850392,1216,0.8550745085896932,-0.518505144391157,0.9749279121818236,-0.22252093395631434
2017-05-04,1389.4050000000002,292.3293,28,5,5,11,126.30954545454547,2017,5,3,4,18,2,0,Thursday,May,124,1386.346,576.5756,2033.24,808.47,1503.130428571428,1207.5380869598023,399.11,4108.37,1154.8746857142858,938.9386791044057,61.608000000000004,4108.37,1205.5937033333332,1363.1396599988218,0.0,6401.93,1421.1290906403942,0.0022065198731053837,1217,0.8460288880917339,-0.533137056031809,0.43388373911755823,-0.900968867902419
2017-05-05,185.123,-122.56250000000001,26,4,4,6,30.85383333333333,2017,5,4,5,18,2,0,Friday,May,125,1389.4050000000002,795.296,1254.564,0.0,1415.9628571428564,1286.5856684579524,185.123,4108.37,1078.4860428571428,973.0864135275727,61.608000000000004,4108.37,1211.7644699999998,1357.9028477664704,0.0,6401.93,1420.1151397867104,-0.8667609516303741,1218,0.8367329140344921,-0.5476112038402312,-0.433883739117558,-0.9009688679024191
2017-05-06,3183.3698,84.1948,73,8,8,13,244.8746,2017,5,5,6,18,2,1,Saturday,May,126,185.123,1053.26,947.692,114.41999999999999,1720.2642571428564,1430.3725993876965,185.123,4108.37,1238.1773142857144,1122.019933510907,61.608000000000004,4108.37,1314.0627966666666,1387.6576448185456,0.0,6401.93,1421.5604304918033,16.195971327171666,1219,0.8271893372462497,-0.5619233046832195,-0.9749279121818236,-0.2225209339563146
2017-05-07,2549.468,649.4175,18,3,3,6,424.9113333333333,2017,5,6,7,18,2,1,Sunday,May,127,3183.3698,1390.1260000000002,1199.222,1971.2905,1885.884542857142,1452.719958304255,185.123,4108.37,1334.6234571428572,1175.186179451753,61.608000000000004,4108.37,1333.33538,1401.0507537857052,0.0,6401.93,1422.4841877149877,-0.19912917437364652,1220,0.8174009818249189,-0.5760691233798758,-0.7818314824680299,0.6234898018587334
2017-05-08,3658.5540000000005,1061.3636,23,5,5,5,731.7108000000001,2017,5,0,8,19,2,0,Monday,May,128,2549.468,4108.37,928.558,6401.93,1821.6251142857134,1343.8986904702842,185.123,3658.5540000000005,1529.6231714285714,1320.1756528060891,61.608000000000004,4108.37,1241.8895133333333,1120.1981511723798,0.0,4108.37,1424.3140320785599,0.43502644473278385,1221,0.8073707443023492,-0.5900444739548627,0.0,1.0
2017-05-09,1078.222,273.9624,21,2,2,7,154.0317142857143,2017,5,1,9,19,2,0,Tuesday,May,129,3658.5540000000005,399.11,678.113,1626.71,1918.6411142857137,1244.9629413261578,185.123,3658.5540000000005,1558.2023857142856,1304.562627858852,61.608000000000004,4108.37,1223.60658,1118.1750112422985,0.0,4108.37,1424.0310459525756,-0.7052873894986926,1222,0.7971015927871943,-0.6038452208771035,0.7818314824680298,0.6234898018587336
2017-05-10,0.0,0.0,0,0,0,0,0.0,2017,5,2,10,19,2,0,Wednesday,May,130,1078.222,1386.346,61.608000000000004,755.529,1720.5916857142852,1438.9160825244853,0.0,3658.5540000000005,1553.8018142857143,1310.0914900279504,0.0,4108.37,1198.42228,1137.4234993594935,0.0,4108.37,1422.8676218954247,-1.0,1223,0.7865965660866021,-0.6174672802835514,0.9749279121818236,-0.22252093395631434
2017-05-11,449.469,-319.4249,28,4,4,9,49.941,2017,5,3,11,19,2,0,Thursday,May,131,0.0,1389.4050000000002,576.5756,319.806,1586.3151142857134,1516.7253010563288,0.0,3658.5540000000005,1544.7227714285714,1317.8024289796224,0.0,4108.37,1202.74438,1134.2115341482076,0.0,4108.37,1422.0730107755103,0.0,1224,0.7758587728069828,-0.6309066211876704,0.43388373911755823,-0.900968867902419
2017-05-12,970.384,36.531,45,6,6,13,74.64492307692308,2017,5,4,12,19,2,0,Friday,May,132,449.469,185.123,795.296,69.66,1698.4952571428564,1421.8928076356,0.0,3658.5540000000005,1557.229057142857,1310.9561097446513,0.0,4108.37,1232.7685133333334,1114.9409447507833,0.0,4108.37,1421.7045858075041,1.1589564575087494,1225,0.7648913904341225,-0.6441592666722685,-0.433883739117558,-0.9009688679024191
2017-05-13,3066.378,809.8532,37,5,5,9,340.70866666666666,2017,5,5,13,19,2,1,Saturday,May,133,970.384,3183.3698,1053.26,1345.8239999999998,1681.7821428571422,1402.0800281065972,0.0,3658.5540000000005,1701.0232,1360.8806008126858,0.0,4108.37,1290.1203133333333,1164.1242281113964,0.0,4108.37,1423.0449879380603,2.159963478375571,1226,0.753697664392914,-0.6572212950663319,-0.9749279121818236,-0.2225209339563146
2017-05-14,4182.062,1077.8878,83,7,7,21,199.14580952380953,2017,5,6,14,19,2,1,Sunday,May,134,3066.378,2549.468,1390.1260000000002,652.93,1915.0098571428566,1678.924501065309,0.0,4182.062,1900.4472000000003,1508.3884813566233,0.0,4182.062,1407.7580466666668,1270.928624252187,0.0,4182.062,1425.2917444625407,0.3638442488173341,1227,0.742280907086982,-0.6700888411055113,-0.7818314824680299,0.6234898018587334
2017-05-15,421.264,73.9747,15,3,3,8,52.658,2017,5,0,15,20,2,0,Monday,May,135,4182.062,3658.5540000000005,4108.37,332.338,1452.5398571428564,1560.2834081775218,0.0,4182.062,1637.0824857142857,1412.0381278664788,0.0,4182.062,1410.7222466666667,1268.4351763743387,0.0,4182.062,1424.474797558991,-0.8992688295869358,1228,0.7306444969184916,-0.6827580970759147,0.0,1.0
2017-05-16,221.024,-55.256,2,1,1,1,221.024,2017,5,1,16,20,2,0,Tuesday,May,136,421.264,1078.222,399.11,944.429,1330.0829999999992,1626.7786961862967,0.0,4182.062,1624.362057142857,1424.7928917907811,0.0,4182.062,1386.608746666667,1284.3811713068283,0.0,4182.062,1423.4963822764228,-0.47533138364541005,1229,0.7187918772884232,-0.6952253139408722,0.7818314824680298,0.6234898018587336
2017-05-17,0.0,0.0,0,0,0,0,0.0,2017,5,2,17,20,2,0,Wednesday,May,137,221.024,0.0,1386.346,3431.4590000000003,1330.0829999999992,1626.7786961862967,0.0,4182.062,1525.337342857143,1489.3227715241374,0.0,4182.062,1272.2267800000002,1248.2841883525227,0.0,4182.062,1422.3400082859464,-1.0,1230,0.7067265555776158,-0.7074868024503348,0.9749279121818236,-0.22252093395631434
2017-05-18,1830.508,407.8936,59,7,7,17,107.67694117647059,2017,5,3,18,20,2,0,Thursday,May,138,0.0,449.469,1389.4050000000002,0.0,1527.374285714285,1585.3985178229348,0.0,4182.062,1556.8446999999999,1490.8908970434932,0.0,4182.062,1333.2437133333333,1228.5345066672191,0.0,4182.062,1422.671313474026,0.0,1231,0.6944521021088763,-0.719538934232584,0.43388373911755823,-0.900968867902419
2017-05-19,4919.182,1171.7753,86,10,10,20,245.95909999999998,2017,5,4,19,20,2,0,Friday,May,139,1830.508,970.384,185.123,0.0,2091.4882857142848,2001.977352487075,0.0,4919.182,1894.9917714285714,1680.6296251344259,0.0,4919.182,1497.2164466666666,1365.1375687456764,0.0,4919.182,1425.507088564477,1.6873316041230084,1232,0.6819721490904629,-0.7313781428679254,-0.433883739117558,-0.9009688679024191
2017-05-20,2997.578,273.2104,52,4,4,12,249.79816666666667,2017,5,5,20,20,2,1,Saturday,May,140,4919.182,3066.378,3183.3698,2033.24,2081.6597142857136,1996.555046775443,0.0,4919.182,1881.7209285714287,1670.3758216590538,0.0,4919.182,1529.3610466666667,1389.3335309711576,0.0,4919.182,1426.781052025932,-0.3906348657154787,1233,0.6692903895412567,-0.7430009249440493,-0.9749279121818236,-0.2225209339563146
2017-05-21,538.02,78.0183,8,1,1,2,269.01,2017,5,6,21,20,2,1,Sunday,May,141,2997.578,4182.062,2549.468,1254.564,1561.0822857142848,1825.3547655431694,0.0,4919.182,1738.0460714285716,1694.84901852128,0.0,4919.182,1505.4762466666666,1400.3363055667412,0.0,4919.182,1426.0614074493928,-0.8205150958540528,1234,0.6564105761979381,-0.7544038410927472,-0.7818314824680299,0.6234898018587334
2017-05-22,336.56199999999995,-6.969499999999996,25,4,4,7,48.08028571428571,2017,5,0,22,21,2,0,Monday,May,142,538.02,421.264,3658.5540000000005,947.692,1548.9819999999995,1834.4281310453641,0.0,4919.182,1500.7609285714284,1636.8407444512673,0.0,4919.182,1485.1052466666667,1413.1171122241608,0.0,4919.182,1425.1799354368932,-0.37444332924426604,1235,0.6433365204044917,-0.765583517007675,0.0,1.0
2017-05-23,241.436,-66.0777,14,2,2,5,48.2872,2017,5,1,23,21,2,0,Tuesday,May,143,336.56199999999995,221.024,1078.222,1199.222,1551.8979999999992,1831.9799843695312,0.0,4919.182,1440.9905,1668.4300351105228,0.0,4919.182,1453.1790466666669,1430.5111783476316,0.0,4919.182,1424.2229880355699,-0.28264034561239815,1236,0.6300720909843687,-0.7765366444428655,0.7818314824680298,0.6234898018587336
2017-05-24,0.0,0.0,0,0,0,0,0.0,2017,5,2,24,21,2,0,Wednesday,May,144,241.436,0.0,0.0,928.558,1551.8979999999992,1831.9799843695312,0.0,4919.182,1440.9905,1668.4300351105228,0.0,4919.182,1422.2271133333336,1452.135955253996,0.0,4919.182,1423.0725655896608,-1.0,1237,0.6166212130956382,-0.7872599821916922,0.9749279121818236,-0.22252093395631434
2017-05-25,886.026,230.33169999999998,22,3,3,6,147.671,2017,5,3,25,21,2,0,Thursday,May,145,0.0,1830.508,449.469,678.113,1416.9719999999993,1842.7891355558256,0.0,4919.182,1472.1731428571427,1652.4765069212356,0.0,4919.182,1429.1575466666666,1448.9548080432041,0.0,4919.182,1422.6391139628734,0.0,1238,0.6029878670694714,-0.7977503570459932,0.43388373911755823,-0.900968867902419
2017-05-26,270.24,76.4496,9,3,3,4,67.56,2017,5,4,26,21,2,0,Friday,May,146,886.026,4919.182,970.384,61.608000000000004,752.8374285714278,1027.7181099968711,0.0,2997.578,1422.1628571428573,1679.2090265170848,0.0,4919.182,1436.1119466666667,1442.651751938876,0.0,4919.182,1421.7097598387097,-0.6949976637254437,1239,0.5891760872322963,-0.8080046647350754,-0.433883739117558,-0.9009688679024191
2017-05-27,2084.908,384.4578,44,6,6,11,189.5370909090909,2017,5,5,27,21,2,1,Saturday,May,147,270.24,2997.578,3066.378,576.5756,622.4559999999991,701.6389904511116,0.0,2084.908,1352.0578571428573,1624.893846132818,0.0,4919.182,1486.3896933333335,1437.9388538757594,0.0,4919.182,1422.2441661563255,6.715023682652457,1240,0.5751899607119775,-0.8180198708443174,-0.9749279121818236,-0.2225209339563146
2017-05-28,1480.103,169.19639999999998,44,7,7,12,123.34191666666668,2017,5,6,28,21,2,1,Sunday,May,148,2084.908,538.02,4182.062,795.296,757.0392857142849,769.7861121208667,0.0,2084.908,1159.0607857142857,1409.0269987451134,0.0,4919.182,1509.2165933333333,1432.0129705360393,0.0,4919.182,1422.29075136876,-0.2900871405356974,1241,0.5610336262283677,-0.8277930117131022,-0.7818314824680299,0.6234898018587334
2017-05-29,691.108,110.42989999999999,24,4,4,8,86.3885,2017,5,0,29,22,2,0,Monday,May,149,1480.103,336.56199999999995,421.264,1053.26,807.6887142857134,748.8894204995552,0.0,2084.908,1178.3353571428572,1399.974633470727,0.0,4919.182,1497.14486,1437.5051033052644,0.0,4919.182,1421.7025110217216,-0.5330676311040516,1242,0.5467112728685939,-0.8373211953118121,0.0,1.0
2017-05-30,736.8904,75.1597,21,5,5,9,81.8767111111111,2017,5,1,30,22,2,0,Tuesday,May,150,691.108,241.436,221.024,1390.1260000000002,878.4679142857136,708.7917634512784,0.0,2084.908,1215.182957142857,1379.4786318252204,0.0,4919.182,1475.3703400000002,1444.1142931025465,0.0,4919.182,1421.1520189710611,0.06624492843376162,1243,0.5322271388474397,-0.8466016020976267,0.7818314824680298,0.6234898018587336
2017-05-31,0.0,0.0,0,0,0,0,0.0,2017,5,2,31,22,2,0,Wednesday,May,151,736.8904,0.0,0.0,4108.37,878.4679142857136,708.7917634512784,0.0,2084.908,1215.182957142857,1379.4786318252204,0.0,4919.182,1338.4246733333334,1379.1542087863154,0.0,4919.182,1420.0105314056225,-1.0,1244,0.5175855102531889,-0.8556314858488706,0.9749279121818236,-0.22252093395631434
2017-06-01,5058.362,1295.5061,45,5,5,11,459.85109090909094,2017,6,3,1,22,2,0,Thursday,June,152,0.0,886.026,1830.508,399.11,1474.5159142857135,1731.9959343014173,0.0,5058.362,1445.743957142857,1718.3552029284401,0.0,5058.362,1493.733073333333,1524.4210240934895,0.0,5058.362,1422.9305566613161,0.0,1245,0.5027907197793043,-0.8644081744776648,0.43388373911755823,-0.900968867902419
2017-06-02,135.70600000000002,38.5265,20,4,4,6,22.61766666666667,2017,6,4,2,22,2,0,Friday,June,153,5058.362,270.24,4919.182,1386.346,1455.2967714285708,1748.2565305333826,0.0,5058.362,1104.0671,1425.123595457754,0.0,5058.362,1452.0450733333334,1544.4281741742861,0.0,5058.362,1421.8982995990377,-0.9731719477570012,1246,0.4878471454423119,-0.8729290708206411,-0.433883739117558,-0.9009688679024191
